Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,14.87,18.99,0.0,15.29,18.97,0.0,68.82,50.47,32.52,144.66,42.41,19.75,3.8
Feb,8.45,16.26,0.73,17.3,13.17,8.04,3.26,13.21,7.89,3.57,13.94,19.23,10.9
Mar,8.22,11.65,1.37,10.06,10.91,0.0,16.15,0.0,4.05,7.71,13.77,8.46,0.0
Apr,3.3,9.6,0.0,5.21,8.86,14.73,0.04,7.29,10.17,1.83,0.0,14.43,14.3
May,7.04,29.28,0.0,69.08,32.4,0.43,45.56,42.42,28.3,49.79,36.57,35.87,11.7
Jun,128.09,127.95,64.92,125.6,147.58,83.33,88.23,162.65,57.94,88.03,195.34,83.92,73.1
Jul,273.03,299.13,0.0,279.41,299.11,0.0,252.4,269.46,0.0,255.84,327.76,0.0,508.6
Aug,308.37,301.47,0.0,310.59,295.67,0.0,305.87,275.08,0.0,304.36,288.66,0.0,534.8
Sep,170.2,190.2,118.68,169.77,191.32,134.92,164.94,155.89,119.18,164.42,156.34,121.3,58.2
Oct,21.36,44.24,0.0,21.0,45.64,23.33,62.34,62.54,37.75,60.89,62.68,30.89,1.2
Nov,0.45,3.82,0.3,0.71,4.91,0.0,3.77,4.18,6.63,3.78,0.0,0.0,0.0
Dec,1.52,5.77,0.74,1.6,5.48,0.73,0.34,3.94,3.54,2.1,3.1,0.12,0.0
