Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,7.42,11.05,0.0,27.88,0.0,2.1,68.6,0.0,1.91,0.0
Feb,1.72,2.94,0.0,2.85,0.0,1.14,4.21,0.0,0.44,2.0
Mar,0.0,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0
Apr,0.67,2.41,0.0,0.1,3.4,0.0,0.0,0.0,2.46,14.0
May,1.97,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jun,41.63,63.0,50.74,52.53,62.93,7.74,35.76,62.7,41.32,51.5
Jul,213.41,275.33,132.14,387.24,270.4,217.06,220.65,257.26,235.35,441.0
Aug,277.08,297.2,108.14,230.2,254.59,234.31,231.69,280.2,236.9,386.0
Sep,220.84,281.88,66.72,73.34,86.34,66.36,86.85,140.55,72.41,410.9
Oct,5.63,13.37,0.0,2.95,6.72,26.43,3.46,10.7,27.19,0.0
Nov,0.28,13.67,0.0,0.0,1.23,9.47,1.53,1.87,0.0,0.0
Dec,5.68,10.2,0.0,0.1,8.48,0.0,4.34,24.22,10.41,0.0
