Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,5.96,9.41,21.72,0.0,3.78,16.98,0.07,3.28,0.0,0.0
Feb,0.0,0.0,0.0,0.0,2.03,19.21,0.97,0.17,3.18,0.0
Mar,1.0,0.0,0.0,0.0,9.45,14.12,0.64,7.79,0.0,0.0
Apr,6.88,21.43,0.0,0.0,9.89,4.52,10.33,13.94,10.23,0.0
May,55.46,70.32,0.0,8.12,55.38,48.08,0.0,6.46,50.59,20.2
Jun,221.1,213.95,78.62,181.0,155.91,106.2,180.8,181.17,106.12,35.2
Jul,290.7,284.31,99.31,275.84,219.41,240.33,281.49,218.67,252.01,293.1
Aug,296.08,182.68,107.39,183.8,223.09,169.71,194.02,279.13,176.23,147.4
Sep,157.91,102.7,76.17,7.29,132.54,139.69,94.39,131.2,142.13,79.7
Oct,59.03,72.51,5.35,27.66,0.0,56.64,59.37,0.0,64.55,20.3
Nov,0.08,6.29,0.0,5.51,1.65,0.23,0.0,2.43,0.0,0.0
Dec,0.32,0.91,0.3,0.0,0.32,2.4,0.19,0.47,0.0,5.8
