Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,16.8,18.81,0.0,21.05,21.83,0.0,0.0,9.38,8.19,0.0,3.31,15.92,4.8
Feb,7.2,20.17,0.0,0.9,4.45,9.64,0.0,0.0,5.25,0.0,0.0,8.07,7.8
Mar,25.55,32.64,13.51,14.91,19.0,16.13,30.96,0.0,27.59,39.61,0.0,18.33,28.3
Apr,62.33,100.37,16.89,22.63,23.01,26.56,11.35,54.63,25.21,9.65,26.52,23.79,18.1
May,110.08,135.28,63.19,74.34,105.52,88.11,81.67,138.55,84.37,82.53,279.73,86.39,172.1
Jun,41.48,152.18,30.79,44.27,19.4,50.13,39.29,41.67,25.9,39.25,41.87,33.78,32.0
Jul,22.62,148.79,8.75,12.51,13.71,2.91,33.15,38.23,9.35,33.07,45.82,24.1,37.1
Aug,151.57,156.26,118.87,147.1,77.55,128.18,47.01,15.08,115.85,34.78,20.32,76.13,30.3
Sep,146.83,143.62,177.61,140.69,121.56,178.48,59.67,0.0,94.01,92.29,0.0,131.31,167.6
Oct,238.75,232.65,151.13,223.39,213.42,159.3,177.27,163.49,128.91,190.46,164.61,135.02,137.7
Nov,120.71,160.71,67.3,121.71,108.44,67.42,41.84,98.33,88.72,41.76,29.34,95.29,141.6
Dec,66.04,57.27,31.19,66.1,65.02,38.77,94.56,51.23,53.78,105.89,51.13,53.88,22.5
