Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10.09,12.36,0.91,6.55,12.72,0.0,2.16,22.99,20.79,1.01,5.85,13.75,0.0
Feb,15.0,19.67,0.84,15.01,18.2,0.0,9.15,8.63,14.83,11.24,7.09,13.83,6.5
Mar,2.87,17.33,0.67,3.26,17.22,0.72,0.46,2.07,0.0,0.35,1.94,0.0,0.5
Apr,2.9,13.48,0.58,5.32,13.97,20.53,2.55,11.85,0.0,2.21,10.07,8.99,2.0
May,13.82,15.65,0.0,13.09,16.0,19.36,0.0,3.43,6.87,0.0,0.0,19.88,10.5
Jun,148.52,181.59,134.61,160.66,182.5,137.93,161.27,162.42,168.35,162.6,165.32,169.7,159.4
Jul,473.21,435.33,0.0,418.83,447.61,0.0,372.19,758.46,0.0,419.85,654.39,0.0,412.7
Aug,378.8,424.85,0.0,371.56,424.13,0.0,295.98,286.75,194.1,287.93,270.13,150.65,242.4
Sep,200.17,216.52,144.25,207.33,221.44,153.38,107.99,192.25,164.75,142.28,188.31,160.05,187.9
Oct,48.4,58.16,18.31,36.62,47.34,16.82,27.25,45.22,51.99,27.63,38.13,39.79,0.5
Nov,1.6,4.42,0.89,1.64,4.56,1.09,2.77,6.3,0.0,2.81,6.26,4.77,0.0
Dec,0.1,4.56,0.0,0.1,4.52,0.0,0.29,0.0,6.12,0.0,0.0,0.0,53.5
