Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.12,1.17,0.46,0.15,1.47,4.59,3.01,2.45,11.16,2.66,2.47,0.0,0.0
Feb,0.1,0.27,0.0,0.1,0.23,0.0,0.0,0.15,0.0,0.0,0.04,3.33,0.0
Mar,0.11,2.88,0.0,0.37,3.0,13.01,0.0,0.35,0.0,0.0,0.96,0.0,0.0
Apr,0.45,1.93,0.0,0.38,2.18,0.0,12.6,6.81,9.97,5.76,6.64,11.37,0.0
May,2.19,9.53,0.0,2.71,14.46,18.18,0.13,23.19,6.11,0.23,27.83,18.32,0.0
Jun,150.11,142.08,89.75,150.28,145.37,104.97,83.4,78.07,82.08,82.23,78.38,84.91,135.7
Jul,255.91,267.78,205.26,248.41,248.07,211.45,182.19,188.82,205.91,190.58,224.8,205.98,181.0
Aug,162.24,192.96,126.33,190.29,182.46,130.56,129.2,156.17,119.73,129.8,165.31,121.77,229.1
Sep,169.4,161.43,85.62,152.48,164.19,97.93,188.89,134.91,127.56,188.71,152.16,124.96,73.4
Oct,23.12,28.67,0.0,24.01,28.58,20.15,40.25,39.57,8.29,40.06,38.77,36.5,0.0
Nov,0.95,17.12,0.96,1.09,19.7,8.72,0.11,0.0,17.01,0.06,5.85,19.63,0.0
Dec,0.88,3.7,9.26,0.4,4.97,0.0,1.01,2.74,16.08,0.84,2.74,3.18,0.0
