Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10.68,15.63,0.0,0.0,6.7,15.37,0.0,0.0,6.91,0.0
Feb,0.04,11.0,0.0,4.1,7.57,9.07,3.26,10.24,4.09,4.2
Mar,6.28,2.94,16.54,2.9,0.0,0.0,2.66,0.0,3.24,0.0
Apr,27.53,25.28,3.21,89.86,22.35,0.0,35.21,22.4,0.0,12.0
May,30.88,42.52,3.16,49.14,65.63,23.79,18.93,74.25,45.17,13.9
Jun,131.42,177.24,53.73,103.3,114.6,60.01,101.96,143.16,88.8,198.2
Jul,224.12,256.28,117.15,201.66,253.47,240.69,288.75,341.82,252.96,288.6
Aug,205.45,299.89,96.23,414.05,275.29,265.14,267.56,279.69,272.93,301.1
Sep,236.4,240.65,48.14,177.4,170.9,169.48,155.73,167.61,175.81,129.3
Oct,73.98,74.8,13.82,12.6,7.96,61.45,12.4,40.39,62.26,14.0
Nov,3.67,7.53,7.88,0.14,11.08,12.56,0.0,5.32,4.27,0.0
Dec,2.88,7.13,0.0,1.2,0.0,7.56,1.12,39.46,0.0,15.1
