Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,21.77,22.16,0.0,22.84,22.16,0.0,1.25,2.12,3.22,1.22,2.12,1.42,0.0
Feb,14.71,25.77,0.0,14.08,25.77,23.37,18.9,0.0,0.0,1.42,0.0,30.0,0.3
Mar,2.44,25.25,0.58,2.2,25.66,0.62,1.02,1.11,0.86,1.02,1.11,1.93,0.1
Apr,22.98,23.99,36.19,15.41,19.1,19.08,0.0,0.0,0.0,0.0,0.0,17.51,1.5
May,8.89,18.19,0.27,10.49,13.28,1.43,5.71,10.87,10.18,4.33,10.87,10.45,0.4
Jun,20.1,20.91,10.38,13.28,11.58,0.0,4.77,6.32,14.23,4.59,3.49,3.72,4.1
Jul,15.79,31.71,0.82,8.24,14.14,0.0,16.46,11.37,5.25,13.4,18.88,5.75,11.8
Aug,27.77,39.42,4.35,29.4,17.75,3.27,15.53,10.34,12.98,17.12,13.34,7.36,22.0
Sep,21.56,22.16,1.7,5.42,10.92,0.0,23.89,12.89,5.72,23.96,10.7,4.21,35.2
Oct,1.81,9.3,0.0,0.1,13.82,0.0,0.18,38.17,11.93,0.12,38.17,10.63,0.0
Nov,1.14,13.18,0.57,1.32,12.49,0.0,0.05,0.0,10.73,0.05,0.0,14.8,0.0
Dec,7.4,13.58,0.0,7.03,13.58,0.0,0.0,1.59,3.43,0.0,1.59,2.01,0.0
