Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.84,8.67,0.0,2.22,8.7,0.0,37.52,23.44,0.0,29.09,24.29,10.17,0.0
Feb,1.78,5.17,0.0,1.97,4.15,9.06,0.23,5.54,0.0,0.62,2.03,0.0,7.8
Mar,3.26,10.12,0.0,3.02,9.04,20.91,8.05,24.09,4.83,7.71,26.58,18.34,0.6
Apr,3.2,5.74,1.0,6.2,7.03,13.93,0.0,15.78,8.03,0.0,19.05,0.0,1.1
May,3.73,12.52,0.0,5.83,16.96,23.84,8.74,10.81,0.0,8.72,26.12,5.91,0.0
Jun,122.33,141.49,105.27,118.39,148.02,115.25,123.79,135.05,88.12,124.5,91.21,103.01,218.1
Jul,229.76,222.99,144.95,221.4,216.22,151.45,418.29,268.33,155.97,411.15,251.88,163.2,242.8
Aug,186.35,185.72,130.58,210.25,182.69,140.34,256.91,214.07,133.5,259.85,225.56,135.76,189.4
Sep,161.23,150.65,78.6,157.43,144.03,77.43,98.22,94.71,108.39,101.67,104.84,113.71,53.6
Oct,19.63,57.31,46.59,21.35,57.12,46.48,97.55,34.99,45.16,88.82,27.97,47.35,0.0
Nov,2.78,24.59,0.0,3.81,23.58,3.87,0.08,0.36,0.0,0.69,6.1,0.78,5.8
Dec,0.56,8.81,0.0,0.25,8.02,0.0,0.0,0.7,0.0,0.1,0.86,6.48,0.0
