Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,20.85,24.38,0.0,74.6,39.39,20.26,17.39,0.0,2.98,19.24,0.0,19.57,27.4
Feb,40.8,59.15,69.29,55.55,75.57,34.95,31.79,57.71,64.13,27.33,57.87,57.62,44.8
Mar,46.85,94.61,172.44,47.03,119.94,167.81,124.63,129.22,191.75,187.58,144.71,196.53,201.7
Apr,594.1,191.56,251.03,354.73,237.01,253.14,523.05,542.47,0.0,517.19,782.25,0.0,221.6
May,161.26,230.79,293.49,191.87,364.86,289.52,371.56,396.1,0.0,371.24,400.28,0.0,244.1
Jun,339.07,350.26,0.0,339.91,366.51,0.0,321.99,398.29,0.0,320.33,430.3,0.0,301.9
Jul,332.2,404.09,0.0,360.47,439.4,0.0,557.31,490.82,0.0,546.42,979.61,0.0,322.3
Aug,262.05,334.73,0.0,309.99,392.52,0.0,352.41,466.45,0.0,353.72,675.06,0.0,240.6
Sep,204.45,243.94,222.42,229.52,310.72,225.97,256.29,171.38,0.0,244.47,123.2,0.0,323.6
Oct,143.74,133.31,208.21,132.74,155.41,201.65,165.67,176.7,184.75,166.15,0.0,189.99,96.9
Nov,19.7,25.69,1.42,16.39,29.31,1.44,0.0,0.0,48.38,0.0,0.0,38.34,35.9
Dec,4.45,15.54,0.0,8.29,34.69,3.67,0.0,0.0,49.84,0.0,0.0,51.9,34.0
