Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.17,0.79,8.68,0.23,1.13,2.64,0.3,1.37,2.26,4.2
Feb,0.1,2.21,19.1,0.57,0.0,15.12,0.0,0.0,0.0,0.0
Mar,3.32,9.51,21.48,14.85,13.3,10.37,18.67,13.35,7.61,9.2
Apr,27.73,33.59,36.24,40.54,44.31,43.18,42.29,43.38,17.3,22.4
May,90.96,56.41,51.25,80.6,88.63,70.27,88.87,95.1,70.57,134.2
Jun,68.1,116.77,31.13,93.47,80.08,57.8,74.19,80.16,63.88,40.5
Jul,96.58,60.65,67.72,0.0,35.36,53.39,39.07,29.72,59.47,33.0
Aug,146.8,116.47,30.57,131.69,111.83,99.68,128.91,99.18,108.35,90.7
Sep,124.67,128.69,25.82,92.1,102.09,116.6,98.25,113.55,120.64,237.7
Oct,145.63,178.3,56.02,174.62,101.62,96.87,80.89,47.28,98.28,235.2
Nov,33.06,60.64,6.77,30.15,57.3,60.43,30.3,56.21,68.11,11.9
Dec,7.1,10.18,0.0,12.26,12.55,0.0,8.3,14.3,6.71,1.2
