Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,14.89,23.1,8.34,10000,10000,10000,10000,10000,10000,0.0
Feb,1.29,33.71,0.0,10000,10000,10000,10000,10000,10000,0.0
Mar,15.59,0.0,0.0,10000,10000,10000,10000,10000,10000,0.0
Apr,72.77,0.0,48.81,10000,10000,10000,10000,10000,10000,9.52
May,103.44,0.0,26.66,10000,10000,10000,10000,10000,10000,95.42
Jun,65.18,105.48,9.48,10000,10000,10000,10000,10000,10000,74.48
Jul,46.59,21.8,32.71,10000,10000,10000,10000,10000,10000,97.36
Aug,29.59,27.36,29.73,10000,10000,10000,10000,10000,10000,156.67
Sep,111.84,72.11,25.33,10000,10000,10000,10000,10000,10000,267.48
Oct,178.07,124.74,31.06,10000,10000,10000,10000,10000,10000,77.44
Nov,133.72,184.78,48.06,10000,10000,10000,10000,10000,10000,45.61
Dec,54.04,68.71,31.65,10000,10000,10000,10000,10000,10000,0.14
