Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,12.79,12.12,6.91,0.0,12.35,12.28,1.83,20.38,6.88,10.3
Feb,7.19,10.5,19.87,17.28,9.11,15.55,8.6,7.12,9.81,2.7
Mar,4.3,4.17,21.45,14.0,12.77,12.89,8.11,12.83,19.86,1.8
Apr,0.62,3.3,0.0,5.61,12.61,0.0,0.0,16.0,9.29,12.5
May,5.31,8.08,0.0,2.5,6.43,2.42,0.0,6.47,11.32,9.4
Jun,19.81,27.88,37.32,86.76,77.32,25.91,66.92,77.15,33.97,94.5
Jul,93.21,107.26,51.1,151.67,113.59,83.56,134.1,86.8,77.55,184.1
Aug,105.16,110.66,42.31,77.96,65.44,56.57,88.96,92.74,56.3,55.5
Sep,124.55,98.27,8.72,81.01,77.32,51.44,81.8,94.45,62.91,117.9
Oct,9.03,11.22,6.96,0.0,17.68,11.63,0.74,76.81,22.73,0.0
Nov,2.99,3.89,0.0,1.5,14.43,5.06,0.0,24.71,9.71,0.0
Dec,6.49,7.14,9.32,7.2,9.69,0.0,24.28,21.49,4.08,3.4
