Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.62,8.88,1.29,12.88,12.74,9.89,0.0,5.58,0.0,0.43,36.28,8.7,0.0
Feb,5.54,10.15,0.17,0.0,8.1,1.79,13.15,19.45,11.79,12.96,20.29,6.65,0.0
Mar,10.75,15.08,0.0,10.94,14.77,0.0,5.7,13.65,0.0,6.48,53.42,17.67,13.5
Apr,37.29,30.5,60.54,0.0,32.62,56.69,48.27,13.2,139.49,49.06,0.0,98.65,71.2
May,126.97,114.23,103.85,122.7,117.35,105.63,66.12,98.6,128.69,68.13,224.06,122.79,180.5
Jun,264.9,259.4,147.87,241.96,262.0,150.06,267.88,265.23,175.43,267.09,262.26,171.72,145.3
Jul,397.82,394.7,0.0,391.65,404.83,0.0,274.55,331.46,0.0,296.92,506.66,0.0,277.5
Aug,257.47,297.29,0.0,291.24,286.43,0.0,506.51,335.15,0.0,423.61,146.44,0.0,293.9
Sep,230.67,256.08,112.95,239.75,263.87,126.99,177.33,267.77,169.72,222.33,267.24,164.4,184.3
Oct,69.48,76.23,159.12,70.16,73.69,135.99,72.18,120.97,92.37,68.83,119.81,110.22,16.3
Nov,3.27,9.45,0.0,3.39,9.48,0.87,0.0,0.0,9.04,0.0,0.0,0.0,0.0
Dec,0.32,3.1,0.49,0.39,3.77,0.0,0.0,0.89,4.22,0.0,0.47,0.0,6.1
