Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,4.41,6.68,11.14,3.26,6.8,0.0,0.0,2.4,16.66,0.0,2.84,13.67,0.8
Feb,2.69,5.9,0.0,2.92,4.78,12.06,0.0,13.26,15.46,0.58,10.55,7.42,0.0
Mar,1.32,4.81,0.0,3.35,4.39,8.06,49.75,1.33,9.71,41.62,3.04,0.0,0.0
Apr,1.8,3.57,0.0,2.13,2.95,11.36,0.1,2.52,2.76,2.58,2.52,7.57,0.0
May,8.94,12.96,8.26,15.29,14.0,3.98,36.77,9.11,5.68,31.98,9.38,0.0,4.4
Jun,47.1,60.72,46.45,54.22,60.55,54.81,5.08,46.95,43.65,5.15,49.11,40.8,122.6
Jul,211.13,232.02,79.6,229.0,225.71,89.77,191.89,219.74,107.38,194.29,256.63,106.14,171.0
Aug,231.15,207.95,89.46,230.85,224.52,98.61,360.2,303.9,140.3,360.83,598.7,160.53,164.8
Sep,103.29,99.99,25.5,102.79,104.62,48.45,57.83,76.28,29.22,64.88,75.08,48.74,134.4
Oct,5.13,9.39,0.0,5.86,8.24,18.59,41.39,24.33,8.93,42.63,36.46,1.97,0.0
Nov,0.43,6.08,0.29,0.6,9.55,5.35,0.1,0.0,0.0,0.6,0.0,3.05,0.0
Dec,2.25,3.87,1.96,2.96,4.21,5.46,0.0,0.0,3.82,0.0,0.0,9.68,2.2
