Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.69,8.05,3.0,3.83,0.0,9.52,0.0,0.0,0.0,0.0
Feb,1.67,0.0,22.07,0.0,0.0,8.02,0.0,0.0,3.43,0.0
Mar,5.34,4.44,0.0,0.0,0.0,19.95,0.0,0.0,15.14,1.8
Apr,90.71,22.84,7.18,112.1,42.15,31.06,112.21,85.99,26.01,72.4
May,139.62,45.77,43.04,35.09,122.62,48.19,127.49,102.0,77.37,68.4
Jun,120.54,157.33,69.46,156.04,206.55,161.79,176.36,217.76,171.18,123.3
Jul,212.23,286.64,97.19,299.7,351.13,305.83,301.17,476.52,307.0,512.1
Aug,327.2,318.28,85.02,321.92,267.81,274.29,311.54,271.67,273.39,472.0
Sep,243.01,228.94,73.86,169.72,163.58,209.96,194.06,247.1,214.23,155.5
Oct,84.77,109.4,26.54,81.21,118.85,117.13,121.4,151.18,120.3,108.6
Nov,74.98,45.36,26.45,11.0,14.22,26.84,9.99,0.0,31.19,1.2
Dec,1.42,3.53,13.1,2.97,14.14,20.9,4.09,15.24,8.65,65.8
