Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,4.24,5.45,0.16,6.84,0.0,0.0,3.9,0.0,0.0,0.0
Feb,0.42,1.44,0.0,0.1,0.0,12.3,0.0,0.0,12.26,0.0
Mar,0.24,1.85,0.0,0.1,0.0,1.41,3.34,0.0,8.66,0.0
Apr,0.53,1.58,18.66,0.3,0.35,0.0,0.55,0.2,0.0,1.8
May,0.12,4.72,0.0,23.14,0.0,0.0,0.0,0.0,9.58,0.8
Jun,28.7,43.97,26.79,72.2,54.6,34.0,39.49,64.17,40.89,84.9
Jul,222.64,237.13,92.03,148.31,250.74,197.41,198.34,220.56,223.02,263.3
Aug,137.95,219.7,76.22,354.8,265.42,237.72,272.88,278.43,247.66,203.0
Sep,216.86,205.76,31.6,57.35,117.78,66.0,126.06,104.76,76.7,168.2
Oct,6.34,15.33,0.0,3.76,17.09,26.8,5.8,19.89,14.46,0.0
Nov,0.2,15.98,19.79,0.0,16.29,21.11,0.0,22.71,10.47,0.0
Dec,3.59,4.36,11.97,0.1,1.42,8.49,4.34,1.88,0.0,0.0
