Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,12.0,18.66,0.0,8.02,14.25,5.36,12.63,13.98,0.0,13.16,0.0,19.4,0.0
Feb,7.76,13.32,0.96,6.39,9.15,9.57,10.01,8.63,0.0,7.59,0.0,11.77,14.2
Mar,7.68,9.98,0.21,8.23,9.58,0.27,8.04,4.05,0.0,0.74,3.55,0.0,0.0
Apr,1.9,5.06,0.0,2.33,10.36,0.0,0.1,26.22,0.0,0.94,27.79,15.89,12.4
May,4.04,5.44,0.0,4.26,6.57,0.0,6.24,9.19,0.67,3.4,6.86,9.12,3.4
Jun,88.13,106.3,56.79,88.02,102.61,72.0,66.53,107.31,39.0,66.43,112.23,72.42,74.7
Jul,342.89,343.07,0.0,360.93,348.59,0.0,233.52,271.39,0.0,230.99,440.21,0.0,340.2
Aug,383.68,350.92,0.0,398.21,342.08,0.0,317.53,380.28,0.0,313.33,372.19,0.0,259.3
Sep,154.96,164.94,100.07,163.83,141.48,103.64,35.87,64.44,91.31,35.61,146.26,88.51,212.8
Oct,4.65,24.6,0.0,5.96,26.84,0.0,19.95,47.26,21.18,20.66,9.71,18.85,0.5
Nov,1.15,16.18,0.8,1.08,12.49,0.0,0.35,0.0,0.0,0.06,0.0,0.0,0.0
Dec,2.32,8.11,0.0,3.13,6.4,12.79,3.23,9.92,0.0,0.0,6.98,0.0,0.0
