Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,5.76,15.29,0.0,3.65,4.34,2.39,7.17,7.75,2.6,7.74,9.33,0.04,3.0
Feb,5.65,10.17,7.03,11.23,3.51,0.0,24.84,30.85,15.82,29.93,25.07,2.8,0.0
Mar,6.51,12.99,0.99,13.29,8.97,0.0,18.12,20.06,0.0,17.71,19.34,13.92,0.0
Apr,8.76,29.9,0.0,11.88,24.7,0.0,0.0,0.0,7.4,0.0,0.79,0.0,87.6
May,61.1,77.51,68.16,59.02,63.77,72.58,47.73,0.0,82.98,52.67,0.0,95.07,68.1
Jun,32.29,41.17,23.6,43.4,43.94,57.03,55.76,0.0,55.21,65.55,0.0,49.58,14.5
Jul,65.57,65.34,32.62,64.34,70.24,35.48,63.31,47.01,53.11,54.14,51.47,46.62,76.8
Aug,118.42,106.1,129.38,122.14,118.09,124.46,177.08,157.62,150.56,172.85,173.15,146.7,113.3
Sep,137.72,139.22,102.14,135.58,127.2,101.25,123.99,112.41,115.06,123.52,118.04,117.89,84.0
Oct,230.34,204.25,178.27,226.69,179.43,179.33,377.99,181.51,195.67,388.62,174.79,196.0,78.6
Nov,178.26,178.57,91.19,184.37,185.7,106.83,122.69,89.99,99.55,122.28,401.32,114.98,554.9
Dec,63.51,93.78,35.83,61.35,93.49,50.9,69.21,83.27,78.7,68.4,87.43,67.22,292.5
