Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,4.23,9.57,0.14,19.74,18.95,8.72,18.52,23.99,18.38,18.57,45.98,8.38,0.0
Feb,18.23,19.79,13.55,28.01,17.14,0.0,13.67,14.84,15.0,14.89,43.13,13.64,17.4
Mar,36.76,60.98,38.24,36.81,61.13,41.81,27.09,0.0,49.58,25.39,19.55,54.87,70.6
Apr,225.32,202.5,249.17,221.35,195.83,246.94,169.92,239.57,201.77,170.65,240.31,197.32,140.5
May,300.79,387.34,0.0,331.1,356.85,0.0,294.45,283.58,0.0,295.81,259.94,0.0,250.8
Jun,501.49,569.96,0.0,514.73,539.02,0.0,367.5,426.57,406062314291200.0,369.35,409.71,0.0,387.1
Jul,422.24,502.09,0.0,479.01,475.69,0.0,308.68,294.29,0.0,307.27,266.78,0.0,259.2
Aug,410.67,409.43,0.0,372.66,388.93,0.0,285.62,417.13,0.0,259.64,623.1,0.0,215.0
Sep,300.47,309.86,0.0,302.33,276.98,0.0,208.29,282.68,330.46,208.26,162.02,326.2,341.8
Oct,99.61,140.13,87.82,106.99,144.12,94.33,0.0,63.76,84.27,0.0,62.11,86.77,33.3
Nov,11.23,16.9,0.0,14.28,16.09,13.01,0.0,0.0,4.52,0.0,0.67,10.73,28.8
Dec,1.02,5.19,0.23,1.95,7.99,0.0,1.34,2.17,0.14,1.32,2.22,1.49,21.2
