Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,6.73,9.82,0.0,9.65,8.04,0.0,12.69,6.58,13.02,13.77,5.58,0.5,3.6
Feb,39.23,37.34,32.2,56.29,42.36,124.86,25.85,0.0,10.91,42.98,0.0,0.0,18.1
Mar,54.06,79.51,166.08,38.64,69.31,163.17,45.84,73.43,101.08,45.96,0.0,98.1,67.7
Apr,710.0,351.77,0.0,205.95,537.21,0.0,449.4,500.82,0.0,439.1,252.66,0.0,264.6
May,607.42,610.24,0.0,581.55,511.38,0.0,626.21,549.36,0.0,606.99,375.27,0.0,691.5
Jun,1198.64,1006.54,0.0,885.69,1220.41,0.0,1035.57,993.33,0.0,1038.1,1194.03,0.0,1129.7
Jul,1081.39,1004.42,0.0,952.11,1371.67,0.0,929.05,1106.22,1.894378666303117e+34,1111.57,1238.7,0.0,1431.7
Aug,552.92,846.66,0.0,727.83,1116.76,0.0,1188.13,1059.59,0.0,1183.82,1128.92,0.0,746.6
Sep,401.23,530.53,435751946813440.0,429.26,716.23,0.0,671.6,837.68,0.0,679.24,870.86,0.0,617.5
Oct,184.31,257.18,291.81,175.34,272.2,297.97,260.42,461.94,416.9,260.44,464.44,411.96,73.9
Nov,16.61,38.1,0.65,15.69,35.39,11.02,0.0,0.0,4.9,0.0,9.2,8.03,6.1
Dec,15.4,6.97,0.0,0.0,6.25,0.0,0.0,10.47,0.0,0.0,0.0,17.23,14.9
