Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.11,2.35,0.56,0.38,3.22,0.0,0.0,6.8,15.62,0.0,11.8,11.32,0.0
Feb,0.96,6.02,0.0,0.78,6.15,9.11,0.1,6.48,0.71,0.0,0.0,6.76,0.3
Mar,2.84,5.78,0.0,1.15,5.72,0.0,0.0,35.53,13.79,0.0,24.93,7.79,4.5
Apr,11.16,15.54,0.0,11.76,15.11,0.0,22.93,62.97,21.08,22.38,36.1,16.93,3.6
May,34.51,45.64,12.94,37.53,45.16,37.51,93.86,116.87,37.36,93.96,140.74,45.27,37.5
Jun,81.91,115.35,137.04,84.46,115.82,130.75,157.28,243.12,165.55,156.8,281.3,165.07,156.0
Jul,122.47,157.7,189.58,137.6,173.45,188.14,186.3,153.01,184.38,164.84,162.42,185.45,210.1
Aug,146.69,150.5,179.83,141.62,160.79,175.38,217.47,180.99,192.34,215.75,183.72,192.85,321.6
Sep,141.26,163.62,84.76,153.19,164.04,102.54,128.05,191.87,123.9,127.2,137.76,116.13,57.1
Oct,173.46,156.87,87.72,165.86,156.46,101.51,150.74,164.46,134.48,170.4,134.25,122.21,30.7
Nov,70.27,85.33,8.48,69.34,63.48,12.09,17.22,40.42,23.33,18.09,99.62,48.73,28.2
Dec,1.84,16.92,0.0,2.4,16.55,0.0,5.04,0.0,66.84,5.03,0.0,72.74,101.4
