Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.89,7.01,0.34,2.0,6.92,0.0,44.3,23.77,5.4,48.35,25.75,4.68,0.0
Feb,0.3,6.92,0.0,0.36,4.48,4.21,0.1,0.14,0.0,0.19,0.21,8.86,14.0
Mar,9.31,12.35,0.0,8.59,12.42,15.2,1.78,4.23,6.39,1.47,3.31,13.44,0.0
Apr,16.19,26.9,0.63,16.68,27.89,20.42,0.1,11.26,0.0,0.04,13.63,2.58,3.2
May,0.6,18.21,0.63,2.69,17.25,26.88,0.83,2.42,0.56,1.6,2.14,2.41,22.4
Jun,161.74,191.07,162.46,171.29,195.7,163.85,195.57,174.66,134.05,197.2,189.18,140.43,132.5
Jul,329.77,354.43,0.0,340.5,359.51,0.0,412.68,465.02,0.0,412.95,460.83,0.0,333.6
Aug,293.73,329.91,0.0,316.86,330.29,0.0,351.37,416.06,0.0,410.36,412.47,0.0,785.4
Sep,223.12,217.1,199.37,222.14,216.63,200.71,325.83,276.56,219.9,331.23,274.47,229.86,93.8
Oct,86.59,65.39,60.7,81.99,70.46,67.53,50.02,31.08,76.67,49.17,3.21,79.05,0.0
Nov,2.59,7.27,0.0,1.61,7.5,3.65,0.07,0.02,0.0,0.07,0.01,1.1,0.0
Dec,0.1,3.97,0.43,0.16,3.91,0.0,0.22,0.0,9.59,0.0,0.0,6.16,0.0
