Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,9.78,11.21,6.32,1.79,6.9,10.88,5.66,7.26,0.0,6.99,29.97,1.49,2.9
Feb,8.31,15.66,0.0,18.62,0.0,2.2,46.75,48.83,17.95,44.49,24.74,3.26,18.5
Mar,26.39,27.5,23.29,41.07,35.81,40.9,44.26,0.0,38.05,36.89,0.0,38.11,39.5
Apr,69.92,71.08,51.73,89.52,91.73,69.56,83.81,121.26,79.23,79.23,97.39,90.43,105.8
May,195.01,177.8,159.87,242.49,214.63,171.15,242.07,245.15,191.45,242.61,203.05,187.67,194.8
Jun,317.29,369.2,0.0,516.1,474.67,0.0,516.06,448.03,0.0,510.76,358.94,0.0,335.2
Jul,535.18,540.35,0.0,0.0,499.25,0.0,0.0,548.85,0.0,0.0,605.35,0.0,548.8
Aug,411.05,395.87,0.0,493.25,367.39,0.0,496.32,361.81,0.0,491.35,62.42,0.0,555.7
Sep,470.78,367.59,0.0,634.58,918.14,0.0,629.01,949.93,0.0,636.31,1355.34,0.0,200.1
Oct,83.49,95.32,44.73,87.22,88.58,64.3,118.87,78.52,68.69,88.13,51.02,75.34,45.5
Nov,6.14,9.93,2.64,0.0,1.52,0.0,4.16,4.25,0.0,5.36,3.44,0.26,0.0
Dec,0.83,6.19,0.36,4.56,0.0,0.0,0.0,0.1,11.24,0.0,0.0,1.65,14.3
