Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,8.0,9.88,5.62,23.6,13.09,8.26,26.29,5.53,1.21,30.86,8.1,0.0,0.6
Feb,12.29,15.42,0.0,4.48,5.27,10.86,6.11,3.47,7.58,6.12,4.96,0.0,24.9
Mar,185.1,54.89,0.0,110.73,98.94,99.31,129.86,130.85,111.55,78.52,139.21,107.26,113.0
Apr,218.78,136.74,219.23,218.96,227.02,229.75,218.57,220.64,233.09,219.35,246.92,233.73,268.5
May,162.33,244.82,287.06,335.23,308.72,0.0,324.08,353.18,0.0,338.68,306.71,0.0,302.7
Jun,403.57,425.35,0.0,504.2,429.12,0.0,502.16,491.28,0.0,504.93,405.2,0.0,456.0
Jul,581.16,597.15,0.0,482.21,609.2,0.0,487.5,607.37,0.0,484.83,612.63,0.0,408.9
Aug,480.31,444.73,0.0,345.39,296.13,0.0,346.65,338.37,0.0,345.05,107.65,0.0,442.6
Sep,383.76,370.39,0.0,315.84,363.04,244.65,315.93,348.15,271.74,315.88,569.63,266.57,279.5
Oct,95.38,109.86,48.11,103.83,94.09,52.05,119.17,83.72,78.21,122.4,41.73,75.5,44.5
Nov,5.42,12.26,3.72,33.42,5.69,0.0,27.04,3.43,1.33,28.14,0.0,8.3,11.4
Dec,0.71,4.67,0.0,2.56,0.0,0.0,0.0,0.0,5.98,0.0,0.0,10.23,23.7
