Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.0,7.09,15.13,26.44,0.0,18.06,48.2,0.0,9.17,0.0
Feb,0.1,1.55,16.79,0.1,0.0,21.79,0.08,0.0,4.84,2.3
Mar,0.95,0.0,0.0,3.81,0.0,6.31,0.0,0.0,0.0,0.3
Apr,0.98,2.26,10.11,2.8,7.64,7.23,2.5,4.3,0.0,9.6
May,0.16,2.54,22.88,0.1,4.33,13.81,0.0,4.12,2.3,5.4
Jun,40.19,50.77,42.37,22.0,54.7,4.52,26.43,54.15,26.74,50.0
Jul,244.42,252.77,110.38,205.22,208.58,164.61,223.26,202.1,183.56,290.6
Aug,191.01,246.15,83.67,206.48,204.3,190.43,179.98,225.34,187.3,232.4
Sep,227.34,250.9,49.32,155.41,118.71,85.89,110.43,159.02,74.27,202.0
Oct,4.91,9.98,24.06,0.1,17.45,20.58,0.0,19.87,38.84,0.0
Nov,0.03,12.64,0.0,0.0,9.14,13.21,0.0,14.86,15.05,0.0
Dec,2.31,8.14,19.41,0.77,5.43,16.44,11.08,19.6,1.8,0.0
