Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,6.21,10.59,0.17,10.1,11.34,16.61,3.2,12.59,15.07,0.99,17.91,12.01,0.0
Feb,8.98,12.27,0.0,2.75,8.81,4.08,5.91,9.02,6.39,5.07,5.14,1.66,0.0
Mar,8.71,12.64,13.28,9.31,12.36,17.31,5.56,0.26,8.0,4.68,0.43,17.58,9.9
Apr,22.06,23.73,0.0,0.0,26.12,36.44,42.25,21.21,45.87,42.48,18.7,21.03,0.0
May,60.94,86.1,95.02,79.51,96.65,102.57,53.9,107.48,110.13,72.02,57.35,113.7,10.6
Jun,201.12,203.55,117.65,199.04,219.94,129.34,253.41,158.57,119.65,224.01,152.54,130.29,185.3
Jul,298.26,325.9,0.0,331.55,343.29,0.0,357.82,344.64,359.07,355.96,391.27,361.67,185.0
Aug,250.02,279.62,312.06,262.8,243.45,310.64,183.94,195.51,225.93,185.49,209.46,250.45,205.9
Sep,235.55,232.13,176.22,218.01,247.5,176.3,134.46,188.79,185.7,132.38,194.79,190.43,77.1
Oct,65.6,82.85,141.81,63.2,91.31,129.53,0.0,127.47,114.27,0.0,98.57,116.57,50.2
Nov,2.43,6.73,0.25,1.77,6.91,0.0,0.0,1.24,6.51,0.0,1.23,0.0,0.0
Dec,0.61,2.64,0.0,0.55,2.77,0.0,0.0,0.99,0.0,0.44,0.0,0.0,8.9
