Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.86,16.01,0.0,0.0,0.0,2.27,0.0,0.0,0.0,3.0
Feb,8.55,10.91,9.06,1.85,0.0,0.0,5.55,0.0,2.26,0.0
Mar,9.29,14.61,0.0,0.1,5.65,7.22,1.89,5.67,8.12,0.0
Apr,27.12,32.68,6.87,0.1,0.39,0.0,0.56,0.05,3.97,87.6
May,190.34,94.06,13.09,0.0,40.77,25.74,23.6,84.07,40.59,68.1
Jun,49.9,47.97,2.5,163.82,12.16,30.79,218.3,11.27,39.42,14.5
Jul,50.22,63.27,15.69,30.9,95.66,53.29,0.0,48.27,46.9,76.8
Aug,36.7,86.31,41.14,145.45,170.24,95.27,248.53,227.95,108.89,113.3
Sep,146.68,139.26,35.87,119.54,99.72,93.56,57.71,94.36,103.9,84.0
Oct,189.38,184.6,71.99,150.56,254.61,131.66,133.93,276.73,142.82,78.6
Nov,169.61,183.88,42.41,173.28,0.0,183.4,107.8,143.01,183.58,554.9
Dec,75.99,96.13,16.66,57.93,34.95,84.8,27.69,110.51,88.0,292.5
