Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,13.9,9.77,0.0,13.8,9.76,10.28,10000,10000,10000,10000,10000,10000,0.0
Feb,4.36,10.23,0.0,3.76,8.91,0.0,10000,10000,10000,10000,10000,10000,0.0
Mar,1.0,6.86,0.96,7.62,6.57,0.0,10000,10000,10000,10000,10000,10000,6.03
Apr,1.02,3.77,0.0,1.1,2.01,20.46,10000,10000,10000,10000,10000,10000,13.29
May,7.21,10.85,4.34,8.34,7.45,8.02,10000,10000,10000,10000,10000,10000,92.97
Jun,23.61,48.65,0.0,23.53,53.57,18.13,10000,10000,10000,10000,10000,10000,61.93
Jul,171.48,213.22,157.13,173.66,213.14,159.94,10000,10000,10000,10000,10000,10000,68.88
Aug,265.57,217.85,130.53,256.99,211.16,129.68,10000,10000,10000,10000,10000,10000,115.07
Sep,44.51,120.53,151.39,51.2,97.4,153.92,10000,10000,10000,10000,10000,10000,123.25
Oct,3.19,9.67,0.99,4.73,12.73,17.77,10000,10000,10000,10000,10000,10000,185.07
Nov,13.97,5.86,0.0,17.22,8.47,3.92,10000,10000,10000,10000,10000,10000,39.49
Dec,0.11,4.85,0.69,0.52,4.66,12.46,10000,10000,10000,10000,10000,10000,41.85
