Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,7.05,7.79,0.0,6.42,7.75,0.0,3.67,14.23,7.7,4.88,12.77,10.23,0.0
Feb,2.8,5.59,0.0,2.6,4.08,1.97,1.85,7.99,0.0,7.68,5.02,5.72,0.0
Mar,1.12,4.22,0.0,0.98,4.2,5.07,1.9,5.02,1.31,2.64,6.26,1.18,0.0
Apr,1.56,3.51,0.93,2.12,4.97,0.0,45.1,22.76,4.94,16.68,17.23,0.0,2.8
May,6.43,11.13,10.81,6.06,11.69,13.56,17.64,12.38,0.0,13.51,16.94,1.18,0.2
Jun,46.23,61.37,42.3,42.82,61.45,54.11,51.0,51.02,60.1,51.27,50.51,64.44,81.0
Jul,277.14,261.86,88.53,255.48,256.07,118.32,193.53,227.73,99.87,193.01,270.15,132.06,206.3
Aug,217.09,238.94,90.04,216.99,249.18,105.59,405.22,277.68,131.66,405.3,424.17,119.38,139.2
Sep,87.1,106.04,20.09,96.85,107.67,45.14,36.43,57.86,35.16,34.53,67.36,44.02,165.3
Oct,6.29,11.29,0.0,6.9,10.47,0.11,10.83,17.38,0.0,13.05,35.11,0.0,0.0
Nov,0.81,7.96,0.88,1.68,12.86,0.0,0.1,0.93,12.34,0.0,0.0,15.23,0.0
Dec,0.28,3.49,0.0,1.11,3.59,0.0,1.7,1.25,11.25,1.67,0.98,0.0,0.0
