Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,12.33,15.24,18.61,12.68,0.0,0.0,21.93,0.0,8.23,0.0
Feb,1.39,9.21,0.0,0.0,0.0,1.17,0.0,7.04,9.27,20.5
Mar,3.43,7.58,0.0,0.37,0.0,13.2,0.0,0.0,0.0,0.6
Apr,10.53,14.25,15.2,23.28,20.67,0.0,25.18,25.63,0.0,26.9
May,8.02,18.31,9.44,3.37,7.68,22.62,2.62,7.71,5.32,66.9
Jun,199.4,211.97,75.58,130.64,86.82,58.44,104.3,94.54,62.69,84.8
Jul,355.1,363.84,96.85,341.3,301.54,289.18,269.38,401.97,298.53,556.0
Aug,415.57,431.97,104.51,443.23,363.8,299.78,333.55,468.45,308.62,309.4
Sep,0.0,272.77,74.71,0.0,164.67,137.64,170.32,210.36,135.29,127.3
Oct,36.68,58.04,18.8,52.35,79.62,58.04,33.91,64.09,55.94,4.3
Nov,3.42,7.33,13.48,2.08,3.25,16.62,0.0,0.0,9.51,0.2
Dec,5.35,6.64,5.92,4.01,2.32,0.0,4.31,10.67,0.0,33.6
