Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.64,6.52,0.0,9.67,11.2,0.0,1.81,2.52,1.02,2.41,2.41,10.48,0.1
Feb,4.29,9.12,0.0,3.29,7.36,0.0,0.0,4.57,11.6,0.0,4.46,6.68,1.0
Mar,98.33,31.99,62.33,91.49,32.12,0.38,38.16,100.88,48.16,50.91,146.44,53.89,47.2
Apr,72.22,87.31,81.92,73.92,83.32,82.99,92.0,130.7,72.47,88.56,126.69,87.49,140.0
May,235.42,246.71,257.99,250.29,251.12,257.5,306.51,174.75,0.0,306.4,155.25,0.0,448.5
Jun,532.24,492.54,0.0,471.26,567.67,0.0,785.96,728.78,0.0,785.63,729.82,0.0,672.9
Jul,556.44,612.85,0.0,579.67,638.53,0.0,1187.53,898.04,0.0,1170.85,942.12,0.0,745.2
Aug,771.36,503.72,0.0,826.09,600.5,0.0,555.94,557.17,0.0,0.0,537.11,0.0,571.7
Sep,348.61,404.8,0.0,384.38,446.28,0.0,493.1,479.31,0.0,484.46,476.34,0.0,799.9
Oct,73.26,119.6,124.93,73.78,116.62,124.75,156.09,142.96,135.23,156.37,84.61,135.8,90.9
Nov,7.18,8.36,0.0,5.9,8.54,10.61,5.37,0.0,5.51,5.3,0.0,15.56,2.6
Dec,1.69,4.15,0.26,0.78,5.13,0.0,0.98,0.0,4.86,1.07,0.0,5.09,4.7
