Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,7.73,11.81,0.0,8.4,11.91,15.75,38.1,19.5,9.12,34.41,14.74,12.68,1.7
Feb,6.62,10.71,0.69,5.66,8.61,8.16,0.23,2.58,9.18,0.21,4.31,10.42,4.7
Mar,7.99,7.66,0.0,9.8,7.16,0.0,14.16,0.0,0.0,7.15,2.06,5.08,0.8
Apr,1.97,4.17,0.08,1.77,3.94,0.0,14.41,10.44,0.0,14.72,10.49,14.89,14.9
May,2.76,10.01,0.0,6.28,9.93,15.85,7.42,10.71,0.0,0.0,7.55,1.55,7.4
Jun,24.93,49.14,57.21,24.35,53.4,60.67,0.0,68.34,68.78,0.0,70.51,56.84,15.7
Jul,179.47,209.85,120.11,218.3,215.92,125.79,109.79,177.82,122.33,108.32,230.91,131.69,420.1
Aug,212.29,217.85,101.12,210.28,238.98,104.64,143.05,135.33,106.09,155.17,180.86,109.98,261.7
Sep,87.66,118.93,61.47,94.83,120.03,63.3,0.0,39.27,63.63,0.0,61.55,72.0,147.1
Oct,9.08,15.46,0.87,8.66,14.85,0.0,36.41,23.4,0.0,35.83,22.77,6.26,0.0
Nov,0.13,4.86,0.98,0.43,6.95,1.35,0.19,5.96,0.0,0.18,0.0,12.19,2.0
Dec,1.44,5.77,0.0,0.9,6.02,0.0,0.31,2.81,0.0,0.59,3.34,13.12,0.0
