Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,11.78,15.97,0.0,0.0,11.25,0.0,0.0,13.55,1.53,0.0,24.79,6.45,1.0
Feb,22.11,32.92,0.0,8.04,20.8,1.29,16.4,19.73,3.9,16.35,44.13,10.47,23.4
Mar,42.36,59.73,68.41,47.99,51.31,70.62,38.21,168.0,43.95,36.8,161.78,67.66,131.6
Apr,155.46,143.58,154.62,144.99,147.73,156.44,13.21,31.96,149.27,11.33,401.32,138.61,127.9
May,258.29,248.46,250.28,270.86,234.81,256.36,311.19,328.08,347.16,318.63,0.0,337.58,274.6
Jun,357.96,346.47,0.0,365.18,290.79,0.0,280.46,361.27,305.08,278.32,361.54,303.14,260.0
Jul,403.21,389.67,0.0,402.93,388.0,0.0,359.18,398.43,0.0,361.12,297.78,0.0,458.6
Aug,357.98,323.92,0.0,322.16,388.99,0.0,348.31,398.45,0.0,353.6,383.22,0.0,240.3
Sep,237.09,238.07,283.95,238.22,216.05,283.22,255.2,181.02,215.73,260.09,0.0,222.95,206.0
Oct,112.43,131.97,18.63,128.82,125.61,33.69,77.98,0.0,12.26,0.0,732.03,25.01,54.8
Nov,19.26,27.81,4.3,15.53,17.41,0.0,2.86,4.28,7.23,3.04,4.31,6.67,5.0
Dec,0.0,8.59,45.16,0.0,16.71,11.6,0.27,115.44,14.64,0.27,39.29,15.59,31.0
