Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.36,15.64,0.0,5.12,15.12,4.16,41.62,20.36,0.0,37.78,22.09,22.04,11.2
Feb,10.84,17.14,2.02,14.39,15.62,15.51,11.86,16.53,6.53,10.86,0.29,8.59,20.9
Mar,15.85,16.6,0.09,35.28,15.16,0.0,35.75,2.11,12.67,38.66,14.4,14.81,6.5
Apr,6.27,11.19,0.0,1.88,11.61,0.0,66.14,19.63,7.36,60.3,21.63,18.03,6.8
May,12.23,13.98,11.47,12.22,14.64,21.18,10.01,22.5,6.96,10.4,33.32,10.51,8.3
Jun,27.71,43.04,45.27,27.67,43.57,43.38,0.0,32.43,37.61,0.0,29.29,44.35,113.3
Jul,117.0,133.42,75.16,117.85,134.81,92.94,89.3,100.8,76.35,87.26,119.74,82.59,224.1
Aug,104.21,133.14,120.47,99.88,116.43,123.92,6.99,23.19,98.27,0.0,5.09,104.79,84.2
Sep,60.94,72.57,69.34,57.03,83.88,73.09,113.42,0.0,81.58,86.7,0.0,70.84,338.6
Oct,1.33,6.92,0.19,1.65,3.52,14.89,4.09,0.0,2.08,4.26,0.0,18.77,0.0
Nov,1.42,4.13,0.0,1.32,4.04,7.81,0.0,6.8,3.95,0.0,3.19,0.0,2.3
Dec,3.89,7.76,0.0,6.14,7.57,16.73,14.77,6.19,4.82,1.03,7.84,9.13,0.9
