Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,2.62,4.97,1.47,3.62,4.86,11.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Feb,1.18,2.49,0.09,0.63,1.56,4.7,0.4,4.64,0.0,0.13,3.36,7.61,0.0
Mar,2.3,4.71,5.52,2.57,4.38,0.0,0.0,24.62,14.0,0.0,30.53,7.1,0.0
Apr,0.41,1.99,0.65,0.54,1.87,1.8,0.3,2.67,7.42,1.48,2.76,0.0,0.3
May,6.16,9.01,0.0,5.38,12.05,4.52,2.5,15.64,3.81,2.39,19.05,5.67,0.0
Jun,65.53,70.01,59.24,66.74,73.8,66.72,10.32,47.88,50.4,10.51,48.0,54.73,71.4
Jul,237.39,241.45,126.7,228.35,254.33,139.22,159.92,223.78,132.71,158.82,265.44,138.17,168.4
Aug,245.13,228.61,159.08,242.8,258.07,162.65,344.58,378.21,174.71,313.79,569.28,181.18,179.0
Sep,105.92,118.92,19.98,108.84,123.62,24.87,91.95,81.63,39.39,92.33,74.75,48.74,189.7
Oct,5.96,13.04,0.0,0.97,11.9,11.68,21.31,16.55,0.0,20.53,9.53,8.2,0.0
Nov,1.44,13.22,0.81,2.49,13.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dec,0.42,4.0,0.0,0.6,4.32,14.08,2.27,3.52,8.53,2.21,4.04,4.57,0.0
