Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.27,10.97,8.99,13.66,13.21,0.0,19.45,15.56,17.75,0.0
Feb,4.21,11.09,13.38,4.1,1.26,3.66,1.65,8.77,8.64,19.4
Mar,2.01,11.66,3.91,0.0,3.58,13.86,2.62,4.42,19.67,0.8
Apr,6.81,18.32,27.31,6.8,11.42,17.38,0.0,0.0,0.0,30.0
May,5.04,11.62,4.15,68.18,25.09,6.23,0.0,21.08,24.2,2.3
Jun,205.65,185.38,62.42,92.9,137.99,73.38,93.06,115.68,114.07,137.2
Jul,417.37,426.83,130.3,451.3,434.9,412.53,447.16,438.62,427.37,528.4
Aug,378.11,446.43,101.18,370.95,334.01,314.5,320.91,386.66,322.65,337.7
Sep,339.53,296.16,68.09,238.9,217.4,193.68,176.98,261.63,195.38,118.6
Oct,26.76,36.5,29.55,4.2,33.68,28.4,0.0,34.33,36.05,0.4
Nov,15.3,9.61,0.0,0.0,0.0,1.67,2.02,0.0,12.76,0.0
Dec,0.34,6.64,0.0,2.87,2.91,15.1,0.0,2.61,0.0,16.6
