Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,1.28,0.0,0.1,1.26,8.87,0.0,0.0,0.0,0.0,0.0,2.03,0.0
Feb,0.1,0.89,0.74,0.1,0.44,0.0,0.0,0.0,3.64,0.0,0.0,3.06,0.0
Mar,0.1,1.26,0.02,0.1,2.09,13.53,0.1,0.0,4.52,0.0,2.86,0.0,0.0
Apr,0.1,1.46,0.0,0.1,1.68,0.0,0.96,3.41,12.46,2.61,2.31,0.0,0.0
May,0.4,4.26,0.0,0.2,5.74,0.0,0.09,1.22,11.17,0.27,2.8,4.4,0.0
Jun,136.63,126.3,73.59,138.41,138.63,93.58,12.91,48.72,45.68,13.19,40.22,51.81,90.3
Jul,290.76,346.15,0.0,286.87,319.97,0.0,273.95,238.46,101.81,269.44,274.49,0.0,304.0
Aug,243.96,258.29,107.3,245.6,223.7,115.48,339.23,182.58,153.34,339.37,160.29,156.14,317.9
Sep,138.67,145.68,48.65,138.82,145.64,64.64,104.01,120.55,104.65,102.15,32.85,94.91,76.1
Oct,6.95,13.64,0.0,4.63,13.44,0.0,79.24,16.34,13.0,75.22,18.17,8.46,0.0
Nov,0.17,11.45,0.0,0.3,12.51,0.0,0.2,0.0,8.62,0.22,0.0,0.92,0.0
Dec,0.03,1.41,3.28,0.1,1.54,0.89,0.0,0.0,0.22,0.0,0.0,0.46,0.0
