Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,14.0,16.91,0.32,12.61,20.12,11.49,4.79,11.95,10.12,4.76,11.79,3.65,3.9
Feb,34.91,34.17,27.15,39.25,28.27,27.4,5.85,27.1,7.97,1.11,25.68,7.0,29.2
Mar,59.03,71.5,86.68,59.73,71.73,85.87,21.13,11.68,65.93,19.37,0.0,57.43,98.3
Apr,150.63,164.26,171.74,158.99,166.11,172.04,215.03,202.02,166.22,200.15,173.89,168.3,112.8
May,282.61,289.58,230.43,288.98,287.77,147.52,293.68,220.2,252.38,279.69,276.84,251.77,157.3
Jun,261.5,311.46,0.0,270.07,312.02,0.0,280.71,233.7,213.72,292.23,242.93,201.31,374.9
Jul,378.29,398.34,0.0,407.9,395.95,0.0,337.34,362.17,0.0,336.73,349.63,0.0,313.0
Aug,337.61,332.55,0.0,342.94,330.33,0.0,309.21,260.4,218.35,303.03,269.51,206.02,309.7
Sep,274.57,240.36,259.9,260.38,238.82,258.52,275.43,241.65,269.15,270.36,52.77,263.22,277.8
Oct,78.41,133.44,128.28,86.03,126.93,129.6,89.84,50.83,108.54,65.4,39.7,121.38,25.5
Nov,18.92,24.59,10.64,18.92,28.92,14.04,33.11,45.21,14.57,30.32,15.04,6.04,28.5
Dec,5.7,12.35,0.7,5.79,14.18,12.88,6.1,14.09,11.05,6.55,9.84,5.66,33.8
