Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,1.33,0.0,0.08,0.97,7.76,3.74,0.0,1.8,5.48,0.0,13.07,0.0
Feb,0.1,1.95,0.0,0.12,2.7,0.0,0.1,0.0,0.0,0.0,0.0,11.59,0.1
Mar,0.0,6.12,7.58,0.04,5.48,0.0,2.8,22.43,12.78,2.43,27.89,16.74,3.0
Apr,16.4,19.9,0.0,20.76,38.33,0.0,31.83,76.0,16.3,31.46,31.26,38.45,13.2
May,39.13,50.09,12.59,43.63,56.86,41.05,68.35,94.37,28.39,68.38,84.16,44.64,35.7
Jun,71.44,64.88,69.93,71.6,64.59,66.69,106.58,127.34,88.09,106.33,135.89,91.2,73.8
Jul,56.64,64.2,39.8,58.96,81.18,57.24,80.02,128.65,68.26,79.55,94.11,74.9,49.1
Aug,101.79,88.29,130.42,97.76,110.31,120.03,99.93,0.0,156.09,103.05,0.0,151.17,62.1
Sep,163.62,132.21,136.75,147.08,130.8,138.12,135.75,129.61,133.68,142.45,149.84,132.28,97.2
Oct,96.91,112.89,125.67,98.4,124.49,125.88,73.64,21.38,88.43,73.79,62.75,90.92,34.3
Nov,28.33,38.26,0.36,11.6,35.13,14.04,7.85,0.0,14.55,4.88,54.78,9.26,5.9
Dec,0.63,8.23,0.78,0.92,9.01,5.25,0.0,0.0,12.36,0.0,0.0,14.71,0.9
