Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,20.15,22.85,0.0,1.59,19.06,4.1,10.09,5.46,4.49,19.03,0.0,13.15,17.9
Feb,62.49,58.97,46.41,75.09,64.1,38.86,71.88,110.13,23.55,72.16,124.92,47.58,44.7
Mar,72.0,81.71,92.68,72.07,90.37,95.31,0.0,60.22,104.91,68.72,86.94,108.42,154.1
Apr,88.3,173.79,234.68,184.94,210.93,230.25,257.86,301.31,0.0,255.7,348.05,0.0,184.9
May,265.32,252.75,298.38,273.61,300.78,298.86,285.83,253.89,276.78,284.36,235.58,276.32,239.3
Jun,357.17,355.93,0.0,350.87,321.1,0.0,273.9,272.36,0.0,211.91,252.77,0.0,284.6
Jul,397.26,402.71,0.0,409.26,373.22,0.0,424.57,342.57,0.0,427.23,392.18,0.0,333.8
Aug,355.52,333.86,0.0,329.59,328.52,0.0,300.53,268.83,0.0,300.64,318.18,0.0,305.5
Sep,236.56,252.14,270.66,244.5,283.91,271.92,276.13,307.55,0.0,276.13,305.77,0.0,252.7
Oct,210.64,134.31,202.55,178.83,145.19,203.15,161.23,146.51,250.96,212.96,24.03,223.87,68.8
Nov,18.58,25.02,0.0,13.81,19.43,2.13,0.06,0.0,21.58,0.0,0.0,7.93,43.1
Dec,9.26,14.67,0.29,20.86,16.22,13.12,6.19,10.27,9.04,5.17,6.13,15.25,30.3
