Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10000.0,0.0,0.0,10000.0,0.0,0.0,10000.0,0.0,3.05,
Feb,10000.0,2.97,17.86,10000.0,8.11,0.0,10000.0,0.0,0.0,
Mar,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,
Apr,10000.0,5.58,9.62,10000.0,2.53,15.31,10000.0,5.41,0.31,
May,10000.0,7.17,12.18,10000.0,6.15,0.0,10000.0,33.96,7.13,
Jun,70.52,134.17,53.6,6.23,126.16,159.94,93.35,223.34,173.22,
Jul,877.35,1002.25,276.34,1154.54,1021.16,900.09,899.6,892.33,913.53,
Aug,282.65,403.66,111.59,165.34,377.35,428.4,391.46,404.08,431.77,
Sep,41.58,378.31,109.83,552.6,442.6,378.09,509.34,408.82,383.08,
Oct,98.02,110.62,34.24,57.43,96.7,60.46,109.86,110.12,64.7,
Nov,1.48,6.62,9.49,17.2,6.53,0.0,4.93,6.77,4.12,
Dec,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,
