Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,66.51,73.57,0.0,66.6,0.0,42.62,43.48,0.0,40.8,1.8
Feb,59.1,86.04,0.88,86.08,124.08,61.62,108.22,123.96,74.97,106.8
Mar,47.43,115.62,4.52,62.4,108.38,83.41,61.1,78.92,84.38,84.4
Apr,212.64,110.93,12.58,189.42,179.57,90.23,149.52,198.17,91.88,130.5
May,83.79,94.49,0.0,32.1,63.09,64.92,70.73,67.47,61.48,93.0
Jun,37.54,108.05,7.5,4.25,102.23,45.62,72.14,100.6,71.92,107.4
Jul,75.18,195.28,52.56,66.2,75.97,65.96,78.48,83.82,50.94,75.3
Aug,179.52,174.41,37.82,108.27,102.54,85.66,88.17,92.52,74.58,51.0
Sep,4.31,130.08,21.4,72.74,143.21,88.45,98.58,121.72,81.5,75.6
Oct,0.0,45.31,0.0,86.76,56.53,20.5,47.88,49.06,17.03,37.2
Nov,23.91,30.27,5.21,39.0,51.76,0.0,53.51,52.12,32.19,123.3
Dec,24.03,46.57,0.0,57.31,33.6,16.59,61.27,32.82,26.1,22.9
