Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,2.57,0.18,0.1,2.56,8.77,0.0,0.0,0.0,0.0,0.0,1.53,0.0
Feb,0.1,0.41,0.0,0.1,0.02,0.0,0.12,2.37,0.0,0.0,0.0,13.78,0.0
Mar,0.1,1.42,0.0,0.1,1.28,8.79,0.1,0.65,0.0,0.0,0.0,8.3,0.0
Apr,0.2,1.95,0.0,0.38,2.46,0.0,8.44,3.93,10.11,3.38,2.16,3.4,0.0
May,1.24,8.02,0.0,2.33,15.11,7.46,0.58,15.44,5.54,0.17,37.11,13.23,0.0
Jun,103.7,107.16,52.61,104.17,110.26,58.31,62.9,50.13,36.53,65.44,51.35,45.42,185.8
Jul,316.8,331.8,0.0,309.09,276.58,0.0,184.72,303.12,354.05,159.88,396.73,313.35,234.6
Aug,220.82,274.45,135.46,239.66,261.77,153.69,131.42,204.58,179.31,144.34,227.8,181.39,230.9
Sep,165.68,151.45,50.26,158.95,150.72,73.83,148.54,99.08,85.72,142.34,52.81,115.32,110.4
Oct,3.92,12.23,0.0,5.05,12.19,0.0,27.12,34.61,15.97,27.15,37.74,12.6,0.0
Nov,0.4,11.6,0.08,0.66,17.95,0.0,0.0,0.0,19.36,0.0,0.0,23.74,0.0
Dec,0.8,1.71,0.18,0.47,3.48,0.0,2.72,5.67,2.28,0.33,8.83,3.86,0.0
