Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,12.17,19.54,16.59,0.0,2.73,0.0,5.96,4.18,14.35,0.0
Feb,5.89,7.02,21.3,9.78,17.51,25.03,9.38,25.05,12.8,0.0
Mar,0.8,0.0,0.0,0.0,0.26,4.64,0.0,0.0,2.61,0.0
Apr,0.25,0.88,21.58,0.87,5.53,1.23,6.53,9.12,2.69,1.3
May,0.56,1.74,14.65,12.11,13.25,0.0,4.84,13.25,2.88,47.7
Jun,33.35,45.88,40.47,4.0,74.0,47.85,7.55,62.77,64.05,1.7
Jul,101.18,170.38,98.71,219.4,171.19,120.35,226.57,181.81,146.41,188.3
Aug,304.28,297.71,129.9,286.07,150.17,121.58,175.78,86.3,128.82,226.0
Sep,158.6,166.92,63.76,95.91,88.0,66.12,109.91,126.24,82.06,54.8
Oct,23.51,21.24,0.0,1.32,14.72,24.53,0.0,24.04,31.61,0.0
Nov,0.27,8.54,10.59,2.16,6.75,0.0,5.51,7.49,6.76,0.0
Dec,0.9,7.61,0.0,5.7,5.31,0.0,7.86,31.3,18.7,0.0
