Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,7.86,10.33,0.0,2.94,11.13,14.71,0.0,13.31,2.7,1.7
Feb,5.72,6.74,16.95,0.0,0.0,3.17,0.12,0.0,2.19,0.0
Mar,0.5,0.0,4.81,0.95,0.0,0.0,0.0,0.0,9.39,0.3
Apr,1.4,0.67,0.29,10.93,6.14,17.21,18.52,6.16,0.0,8.8
May,0.37,4.25,22.17,2.99,9.2,0.0,3.54,8.89,20.97,16.9
Jun,9.67,15.89,4.25,44.9,92.73,43.31,45.9,87.98,39.45,94.9
Jul,87.63,90.88,76.95,114.78,96.91,61.48,116.75,114.06,89.91,128.7
Aug,120.92,41.67,62.98,97.88,109.89,109.55,101.66,123.89,123.75,68.9
Sep,84.93,82.68,40.45,69.57,82.17,53.93,57.71,72.31,72.26,155.3
Oct,1.05,6.13,0.0,2.4,6.32,16.69,0.27,11.78,10.24,0.0
Nov,0.3,3.25,14.69,0.7,0.41,0.0,0.0,0.28,6.28,1.4
Dec,0.48,4.38,9.29,0.1,0.8,15.47,0.0,1.08,0.0,0.2
