Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,5.2,8.2,0.0,23.35,0.0,0.0,3.17,0.0,0.0,0.0
Feb,0.0,0.71,0.0,0.0,0.0,1.82,0.0,0.0,8.26,4.9
Mar,0.0,0.0,12.63,0.0,1.68,5.14,0.0,1.92,15.04,0.6
Apr,59.76,8.15,0.0,62.29,21.55,8.41,48.47,43.35,14.03,19.7
May,18.82,8.53,20.36,7.8,25.66,0.0,8.8,34.17,10.45,92.8
Jun,100.22,127.64,68.13,238.24,145.69,92.33,313.22,360.48,129.38,132.4
Jul,297.01,306.54,104.21,387.26,386.77,363.04,321.91,523.92,376.53,536.8
Aug,253.92,321.76,125.24,207.8,248.1,275.15,265.34,343.77,284.62,448.5
Sep,175.89,191.17,58.24,171.04,250.56,196.01,236.13,321.05,208.78,243.0
Oct,30.07,50.71,30.9,78.6,66.25,57.25,56.2,91.3,65.05,46.4
Nov,17.76,22.98,0.0,0.65,35.65,13.97,0.0,31.94,33.26,0.5
Dec,0.2,2.13,0.0,5.53,12.7,19.55,14.03,14.53,2.58,90.6
