Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.64,3.1,0.0,1.91,0.0,0.0,4.12,0.0,0.0,0.0
Feb,1.29,1.93,0.0,0.0,0.65,0.0,0.0,0.0,9.93,0.0
Mar,0.05,2.94,5.88,0.0,0.0,0.0,2.48,0.0,14.28,0.0
Apr,0.49,2.57,0.0,0.5,4.26,0.0,1.26,4.09,5.14,0.3
May,3.88,3.9,10.85,0.59,0.0,6.39,0.0,0.0,17.1,1.9
Jun,20.16,27.71,13.66,11.4,65.06,41.27,22.54,64.26,35.56,52.0
Jul,154.17,176.17,73.88,182.86,182.3,120.49,182.11,196.47,135.6,147.8
Aug,108.4,131.67,33.94,167.37,198.82,185.31,181.71,220.76,184.44,94.1
Sep,156.58,134.23,14.93,111.84,97.18,50.82,109.91,69.38,69.94,127.1
Oct,2.96,13.97,22.72,0.87,26.08,27.57,4.21,47.67,9.68,0.1
Nov,1.03,9.24,17.35,0.1,6.35,5.94,0.0,6.01,6.6,0.0
Dec,8.08,8.05,18.04,0.41,21.16,0.0,0.0,24.99,14.55,0.2
