Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,0.7,0.91,0.1,0.62,0.0,0.05,0.91,15.26,0.07,1.77,2.54,0.0
Feb,0.1,2.32,0.0,0.1,0.43,4.94,0.04,0.02,0.0,0.04,0.02,0.0,0.0
Mar,0.1,2.06,0.0,0.1,1.76,7.61,0.1,1.6,4.89,0.23,2.02,11.26,0.0
Apr,0.1,2.39,0.0,0.1,5.18,11.7,5.02,11.76,1.55,6.56,9.48,18.63,0.0
May,0.12,4.09,0.0,0.18,10.97,0.0,1.1,10.0,0.0,1.03,9.45,1.22,0.0
Jun,108.76,162.83,44.73,109.98,152.38,68.75,187.76,129.9,60.35,187.93,125.25,88.08,23.7
Jul,252.22,302.99,0.0,257.32,319.15,0.0,222.17,195.11,193.2,222.52,180.77,194.28,292.2
Aug,135.03,171.53,146.07,132.12,150.76,150.68,197.97,73.29,159.99,150.64,0.0,151.32,78.0
Sep,118.79,140.56,37.26,119.94,141.21,54.05,185.41,193.31,80.76,195.24,174.25,75.07,18.9
Oct,6.26,20.48,8.37,6.98,20.02,11.31,10.2,16.48,16.12,9.56,0.0,17.67,4.7
Nov,0.56,11.75,0.0,0.6,13.75,16.46,1.14,0.0,0.0,1.39,0.68,7.78,0.0
Dec,0.0,0.32,0.0,0.1,1.22,0.0,2.87,1.2,15.68,3.27,1.12,2.15,0.0
