Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.54,2.64,13.89,0.0,0.0,8.23,0.0,0.0,6.19,0.0
Feb,0.08,0.86,0.0,0.0,0.22,14.41,0.0,0.22,13.35,0.0
Mar,0.32,1.83,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0
Apr,0.12,1.5,0.0,20.67,13.84,1.09,0.0,13.98,0.0,0.0
May,2.51,4.22,10.71,6.24,0.0,0.0,3.71,0.0,5.89,0.0
Jun,102.16,101.71,59.28,114.7,82.08,71.79,110.25,67.7,64.46,203.7
Jul,302.27,355.19,75.19,243.15,348.05,345.42,317.75,414.76,348.04,277.9
Aug,221.65,341.63,61.51,129.65,271.03,294.91,281.03,423.25,300.22,284.3
Sep,107.0,340.72,64.74,95.14,123.49,109.13,141.43,125.63,114.57,179.8
Oct,11.59,28.52,27.16,10.9,29.31,34.58,18.02,45.16,30.32,0.0
Nov,0.26,14.63,0.0,0.0,0.01,17.04,0.0,0.31,7.52,0.0
Dec,0.03,2.6,11.84,0.1,1.6,12.12,1.18,0.44,13.2,0.0
