Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,14.33,21.06,0.85,13.06,18.85,8.27,5.53,14.69,7.68,5.33,3.13,0.0,0.0
Feb,20.06,24.02,0.0,7.32,16.1,0.0,15.84,16.53,15.87,15.85,13.29,20.98,13.3
Mar,12.43,22.52,0.96,21.42,22.64,0.0,0.0,27.9,8.47,0.0,47.67,1.36,0.4
Apr,5.38,9.92,0.28,5.23,11.24,17.98,8.25,10.63,7.95,17.58,10.32,0.0,2.7
May,9.8,13.08,3.35,10.85,13.55,11.22,18.53,20.7,11.34,21.16,34.86,3.38,1.3
Jun,159.01,184.13,113.39,156.89,188.14,118.69,116.43,170.29,142.8,117.33,174.09,131.94,148.4
Jul,421.31,425.55,0.0,408.19,422.7,0.0,561.86,502.25,0.0,533.77,576.98,0.0,515.9
Aug,369.42,416.67,0.0,403.34,418.87,0.0,359.48,376.54,0.0,368.75,384.9,0.0,302.9
Sep,188.22,211.57,169.59,185.37,217.2,170.08,94.6,168.75,158.57,93.74,168.75,156.78,72.0
Oct,25.92,49.03,5.48,30.48,47.05,2.79,173.06,74.3,45.02,177.13,71.61,45.65,1.8
Nov,1.13,15.09,0.0,0.89,14.97,0.0,2.52,12.09,24.13,1.91,4.05,0.0,0.0
Dec,1.22,10.29,0.0,1.52,9.53,7.01,0.0,2.54,0.0,0.0,7.97,3.9,15.0
