Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,8.31,12.78,0.45,2.57,13.48,0.0,0.16,0.0,2.38,0.0,0.0,13.61,0.0
Feb,33.42,26.62,0.0,28.98,20.6,18.74,24.79,25.49,8.37,24.98,25.1,8.56,0.3
Mar,21.72,36.01,12.53,21.02,37.11,16.93,26.66,17.91,28.97,30.86,17.53,13.03,5.7
Apr,35.19,55.86,4.59,34.73,54.72,21.12,57.46,38.99,17.8,54.72,35.13,28.42,70.4
May,60.41,92.72,88.88,81.26,102.41,94.03,56.23,94.13,93.03,64.07,83.41,93.72,54.7
Jun,208.71,250.89,148.48,226.23,265.29,165.75,201.27,201.49,189.71,201.12,193.7,189.51,140.3
Jul,328.65,298.44,0.0,282.55,336.41,0.0,251.75,411.62,0.0,262.1,391.63,0.0,339.3
Aug,275.37,324.95,0.0,304.27,254.62,0.0,239.06,284.21,200.64,223.29,316.53,203.96,195.0
Sep,234.17,277.59,145.86,256.38,295.0,164.25,198.2,216.93,175.04,192.85,217.04,175.71,148.7
Oct,146.73,122.74,151.41,146.15,125.32,148.48,9.62,77.99,93.58,39.7,82.17,93.39,20.1
Nov,4.36,15.14,0.0,7.03,18.19,0.29,31.83,20.15,33.39,29.84,10.2,33.3,0.9
Dec,0.71,3.72,0.0,0.0,5.32,0.0,13.95,0.0,13.05,2.2,6.22,4.98,22.7
