Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,17.43,27.44,0.0,7.43,22.08,20.82,9.48,23.72,13.67,8.44,12.06,17.38,0.0
Feb,22.49,25.28,0.46,7.1,14.01,0.0,10.04,6.76,0.0,8.11,6.78,13.49,19.8
Mar,9.42,20.17,0.0,4.93,16.32,0.0,12.46,10.99,0.0,8.63,17.78,18.89,1.5
Apr,12.56,13.18,0.0,9.06,15.27,3.24,65.38,14.41,9.66,42.47,23.19,5.13,17.7
May,17.6,18.23,7.19,14.75,20.02,5.29,7.26,24.52,11.91,7.31,28.91,11.48,29.7
Jun,91.84,100.06,118.74,100.08,94.98,108.07,147.15,148.15,150.32,151.77,155.77,152.47,173.4
Jul,187.3,233.4,233.4,215.34,284.85,233.48,327.59,323.92,0.0,329.21,276.63,0.0,279.3
Aug,200.66,220.88,255.26,242.97,249.51,253.36,297.17,257.05,77.74,299.64,257.23,0.0,266.0
Sep,137.41,133.26,115.97,127.49,145.73,121.46,229.28,238.98,175.71,225.52,265.29,173.9,103.5
Oct,23.16,21.63,3.46,17.39,25.63,17.18,56.69,91.9,49.51,55.7,38.02,63.37,2.3
Nov,1.21,6.72,0.49,0.74,4.02,0.0,2.08,6.7,0.0,1.32,7.19,1.5,0.0
Dec,6.5,8.96,0.02,5.48,3.26,0.0,0.0,0.0,3.82,0.0,0.0,6.93,48.4
