Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.39,8.78,0.92,0.0,8.35,4.17,0.0,4.18,0.0,0.0,4.96,2.61,0.0
Feb,11.91,23.17,3.64,7.61,14.03,37.96,7.1,40.6,37.98,10.86,51.41,5.77,16.9
Mar,96.72,84.27,13.56,82.87,80.13,17.27,55.18,0.0,38.71,46.61,36.95,28.57,86.9
Apr,205.45,240.16,341.05,195.69,206.01,333.96,120.17,63.24,203.92,118.31,54.85,190.99,86.0
May,424.93,459.93,0.0,429.62,350.53,0.0,375.92,239.15,218.0,376.18,260.06,201.09,165.8
Jun,379.71,583.45,0.0,515.43,465.09,0.0,344.23,286.56,0.0,335.1,286.44,0.0,254.0
Jul,424.34,557.47,0.0,478.06,475.86,0.0,268.43,263.46,296.72,268.46,337.53,292.85,126.0
Aug,328.86,444.5,0.0,335.86,364.87,0.0,296.63,309.76,180.32,300.13,675.09,185.23,261.6
Sep,342.9,326.47,0.0,315.74,247.91,0.0,198.74,225.29,191.35,208.21,287.69,192.84,204.9
Oct,145.01,177.37,68.78,144.17,159.66,72.25,0.0,55.74,64.27,0.0,21.76,64.33,46.8
Nov,14.73,24.79,0.69,17.72,19.84,9.21,16.26,12.66,0.15,16.23,11.55,0.0,23.7
Dec,1.8,5.99,0.82,6.43,12.45,0.0,7.44,11.12,0.81,7.33,13.54,8.74,22.7
