Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.82,5.41,0.0,0.85,5.46,0.44,0.0,7.85,3.49,3.58,7.22,7.91,0.0
Feb,3.63,8.37,0.0,1.14,3.52,0.0,6.78,7.59,0.0,4.06,5.97,4.42,0.0
Mar,8.73,14.37,0.38,8.49,14.19,15.03,12.35,43.3,22.25,14.93,35.47,13.88,0.0
Apr,25.87,38.16,0.5,24.83,39.59,31.02,0.0,43.2,17.35,8.72,53.96,25.93,126.4
May,27.65,43.77,43.3,34.2,47.29,35.29,36.84,53.92,26.04,34.95,49.16,54.32,49.7
Jun,213.52,201.77,229.51,208.76,213.29,220.47,825.08,241.28,240.49,803.2,305.56,240.46,162.1
Jul,381.19,334.99,0.0,341.74,345.24,0.0,419.06,361.37,0.0,411.87,343.9,0.0,320.8
Aug,293.66,310.01,78.91,285.16,308.13,0.0,280.81,294.56,0.0,299.98,296.16,0.0,487.5
Sep,245.15,222.1,193.51,238.39,231.97,194.41,256.16,264.62,210.8,238.09,245.48,232.26,278.4
Oct,93.11,83.85,86.36,94.54,100.47,87.04,69.11,99.4,103.31,58.0,111.91,104.58,3.0
Nov,8.02,16.31,0.0,12.5,16.59,0.89,1.38,11.72,2.9,0.74,10.89,7.11,0.0
Dec,0.1,3.92,0.0,0.1,3.99,0.0,0.0,0.0,0.32,0.0,0.0,0.0,32.2
