Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,9.12,17.06,0.0,1.83,1.74,0.0,0.14,3.71,0.0,0.0
Feb,5.66,5.72,0.0,3.71,6.26,17.37,8.69,11.93,0.0,8.0
Mar,7.91,7.89,23.22,7.0,5.69,0.0,7.87,8.06,5.35,9.4
Apr,70.83,65.97,2.17,48.69,52.97,24.01,45.97,60.74,36.63,30.9
May,158.54,154.22,52.93,82.66,76.74,79.2,63.15,0.0,76.99,138.8
Jun,143.48,158.07,116.19,228.55,136.77,153.83,165.15,48.2,169.85,131.0
Jul,283.37,258.81,110.67,205.89,241.24,188.34,193.8,166.93,195.47,230.8
Aug,250.97,173.97,112.7,364.45,241.94,211.81,198.65,282.62,227.89,108.3
Sep,146.78,177.21,73.11,135.67,227.72,145.5,111.16,212.48,149.96,103.2
Oct,119.86,132.45,47.77,14.05,65.21,92.4,63.59,64.9,96.25,17.7
Nov,11.41,10.84,0.0,0.0,5.55,11.03,0.0,6.22,2.04,0.0
Dec,1.07,5.0,17.86,0.06,0.09,3.87,0.21,0.38,0.0,7.8
