Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.59,7.0,0.05,3.69,7.14,0.0,5.0,17.23,0.0,4.62,19.25,4.01,0.0
Feb,5.99,9.37,0.16,1.3,0.49,0.0,1.56,3.25,0.0,0.9,2.2,1.82,0.0
Mar,5.52,14.91,31.69,3.61,22.28,13.76,0.0,26.46,27.23,0.0,34.22,25.87,1.8
Apr,25.09,49.34,1.61,24.82,48.08,21.97,67.86,41.8,33.28,61.22,0.0,16.64,72.4
May,59.16,57.3,44.1,68.06,81.63,51.71,73.07,99.36,51.64,71.18,228.68,62.25,68.4
Jun,167.27,174.46,191.86,177.56,179.64,191.91,170.3,167.24,170.45,175.4,167.34,173.78,123.3
Jul,256.49,290.81,0.0,266.96,258.16,0.0,188.75,271.59,0.0,233.04,254.03,0.0,512.1
Aug,275.05,306.28,0.0,292.1,293.76,0.0,271.52,268.72,278.05,273.15,279.14,277.6,472.0
Sep,200.06,219.26,163.19,200.63,220.9,168.57,187.51,231.33,203.39,187.41,202.1,192.28,155.5
Oct,80.57,110.07,141.06,82.51,108.62,136.33,113.08,100.48,149.71,102.99,189.46,143.08,108.6
Nov,27.28,29.81,19.07,28.37,29.1,12.02,85.66,28.12,22.6,86.51,23.88,25.79,1.2
Dec,0.1,1.99,0.0,0.46,1.32,13.39,0.0,0.0,9.01,0.0,0.0,11.88,65.8
