Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,7.45,12.28,0.0,8.16,12.98,6.07,0.0,5.72,12.84,0.0,0.0,4.61,0.0
Feb,6.9,11.41,0.0,2.71,8.87,11.11,4.67,8.85,13.99,9.82,7.86,4.73,0.0
Mar,29.31,13.12,17.89,28.16,14.55,0.0,28.65,0.0,34.86,31.24,0.0,0.0,0.0
Apr,10.97,15.95,0.0,11.96,26.84,13.8,10.92,10.91,19.68,22.12,38.08,13.28,0.0
May,74.35,67.36,68.37,126.74,82.33,79.15,152.63,98.45,87.42,149.97,105.81,91.05,48.8
Jun,169.43,171.28,118.77,166.65,207.81,119.26,149.02,180.54,122.79,152.49,173.01,141.15,207.5
Jul,334.71,303.95,0.0,313.12,310.55,0.0,578.09,307.49,436.32,627.46,325.03,414.2,218.9
Aug,262.49,260.2,228.19,259.43,221.42,233.55,172.23,193.93,196.79,175.66,223.21,199.75,257.8
Sep,226.1,222.61,101.98,227.62,253.18,109.56,212.34,243.74,115.63,187.51,215.6,129.63,169.5
Oct,67.87,79.05,36.03,67.87,82.24,46.53,48.65,77.77,35.85,48.9,28.54,48.45,27.2
Nov,0.9,6.08,0.0,1.28,6.09,13.93,0.0,1.0,0.0,0.0,1.83,0.0,0.0
Dec,0.1,2.2,0.0,0.11,2.05,1.1,0.0,1.9,0.0,0.0,0.9,0.0,4.9
