Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,6.22,9.82,0.0,4.9,2.5,0.0,0.33,4.02,2.07,6.6
Feb,4.75,24.3,6.91,40.23,19.06,4.4,13.8,11.58,15.15,17.9
Mar,20.8,48.7,44.18,39.42,33.2,53.26,25.37,36.34,46.92,127.5
Apr,65.84,143.72,90.7,79.71,68.66,280.71,0.0,0.0,309.1,318.3
May,325.27,403.29,160.87,467.9,398.96,312.96,457.35,192.05,331.24,389.0
Jun,405.25,326.07,191.49,213.25,465.98,505.53,549.74,419.19,522.01,754.4
Jul,537.42,323.16,179.56,771.77,456.79,364.67,533.13,378.04,379.03,389.5
Aug,346.93,274.85,146.67,461.61,309.14,446.14,438.52,440.13,467.83,470.2
Sep,269.27,231.3,102.72,186.5,476.48,337.43,452.54,454.12,350.13,372.8
Oct,143.98,182.97,77.41,93.22,105.58,140.86,106.01,146.77,151.55,138.1
Nov,15.26,38.95,5.37,6.62,12.71,36.36,7.44,0.0,32.93,13.1
Dec,1.01,6.14,18.96,14.6,13.33,19.62,3.93,0.0,15.39,36.5
