Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.68,56.44,101.18,9.39,48.03,31.99,103.53,0.0,6.07,182.2,0.0,63.62,107.5
Feb,2.89,13.75,0.0,0.62,8.67,0.0,0.0,0.0,4.26,0.0,0.0,1.91,4.1
Mar,0.0,17.6,38.92,0.0,20.45,0.0,13.2,317.9,139.49,23.3,0.0,0.0,0.4
Apr,13.42,32.95,0.0,13.71,27.42,11.62,0.1,22.33,7.22,0.1,29.53,20.99,13.3
May,36.27,51.14,9.14,37.3,66.33,35.02,34.37,29.37,35.95,21.75,76.61,52.01,26.0
Jun,39.04,36.5,32.28,48.2,41.68,12.42,73.04,50.88,54.79,53.0,79.59,54.56,94.9
Jul,22.53,48.73,9.85,23.06,49.61,26.86,22.89,43.72,30.95,22.87,0.0,20.54,1.3
Aug,75.35,86.91,38.16,69.26,74.0,49.54,90.78,73.64,56.83,80.42,0.0,56.78,17.1
Sep,89.94,95.26,73.88,91.33,97.79,74.33,67.14,129.58,101.16,72.54,106.14,101.19,84.4
Oct,215.28,187.41,180.06,183.25,195.98,181.11,538.66,494.21,0.0,529.95,456.38,0.0,312.4
Nov,78.81,297.72,534.25,106.83,298.12,495.59,178.26,171.46,0.0,179.93,126.46,0.0,561.7
Dec,126.01,156.64,151.83,119.88,147.49,152.82,113.72,159.25,156.93,113.85,155.73,158.77,78.3
