Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,7.41,11.11,0.0,1.7,3.25,0.0,8.5,8.01,3.24,0.0
Feb,3.95,5.53,0.0,5.61,8.77,19.39,3.42,10.6,12.15,1.6
Mar,0.78,2.06,0.0,4.57,6.41,0.0,0.0,6.95,2.1,0.0
Apr,0.68,2.06,14.64,0.0,5.86,0.0,0.0,6.52,7.89,2.0
May,6.32,6.51,0.7,2.46,9.09,7.44,3.65,9.0,0.0,6.0
Jun,29.18,42.38,45.76,11.67,43.36,14.36,24.71,45.65,15.77,2.6
Jul,200.52,194.16,75.25,247.26,136.34,84.84,166.34,136.78,108.35,284.3
Aug,237.89,231.13,79.26,141.97,144.46,126.12,139.7,155.61,132.02,295.6
Sep,192.93,183.02,66.81,57.52,80.93,74.97,54.88,92.9,76.49,152.5
Oct,4.83,26.92,0.0,15.42,18.44,3.6,7.55,25.25,18.14,0.0
Nov,0.5,6.17,12.83,50.05,23.78,12.16,53.18,25.43,32.07,0.0
Dec,0.36,7.39,0.0,12.34,4.47,0.0,12.29,11.62,0.0,0.0
