Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.28,1.41,17.1,6.79,1.11,0.0,2.59,1.92,5.95,0.0
Feb,0.1,0.48,0.0,0.08,0.0,5.14,0.09,0.0,0.0,0.0
Mar,0.07,1.66,13.89,0.1,0.0,2.18,0.45,0.0,0.0,0.0
Apr,0.1,1.44,0.0,14.56,6.18,8.84,0.32,5.35,0.0,0.0
May,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.0
Jun,68.4,102.05,66.91,55.27,50.08,43.14,49.85,48.43,46.64,77.1
Jul,241.14,422.17,90.81,200.59,246.04,228.07,228.57,277.2,230.51,230.8
Aug,162.56,332.99,86.77,104.0,162.1,182.15,158.47,133.73,181.24,199.3
Sep,190.26,369.22,48.62,113.12,105.91,114.62,88.2,118.24,119.52,64.5
Oct,25.17,22.47,21.07,5.37,11.67,13.26,3.78,35.77,20.23,0.0
Nov,1.53,13.52,0.0,0.08,2.49,5.29,0.67,2.85,12.83,0.0
Dec,0.0,0.51,17.63,0.0,0.53,0.0,0.0,2.56,4.79,0.0
