Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.79,9.33,0.0,5.46,9.28,8.45,27.66,14.9,15.91,14.16,10.69,7.77,1.0
Feb,3.64,7.24,0.0,3.18,5.18,0.79,0.63,1.62,12.37,0.51,2.41,1.93,1.3
Mar,3.72,5.77,0.0,6.35,5.66,5.79,19.24,0.0,6.18,18.39,0.0,4.68,0.0
Apr,1.31,3.79,0.56,3.62,2.94,0.0,1.75,5.95,0.0,5.98,7.21,10.18,52.9
May,17.87,10.06,13.47,17.68,9.51,3.38,23.06,13.6,8.78,19.64,13.29,8.32,20.2
Jun,34.47,49.56,15.04,29.76,49.07,37.19,37.58,21.24,18.76,34.79,22.3,16.52,43.7
Jul,250.06,231.67,66.15,232.11,236.24,78.29,84.91,152.97,72.8,86.48,200.91,96.82,360.6
Aug,124.39,211.76,59.76,142.24,226.74,75.19,159.99,139.63,82.05,174.07,186.02,87.64,187.5
Sep,93.08,115.8,55.78,96.62,105.78,72.06,72.79,75.17,90.51,72.91,79.2,91.31,137.7
Oct,4.16,13.68,0.09,3.14,11.3,18.27,19.9,32.49,5.56,19.54,17.02,15.61,1.8
Nov,0.31,7.07,0.92,0.45,10.03,0.0,0.0,4.41,0.0,0.0,0.0,4.63,0.1
Dec,0.65,4.92,0.0,0.11,4.98,3.71,0.81,3.57,0.0,1.04,3.23,0.0,1.5
