Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,8.19,12.19,0.0,1.7,2.82,0.0,5.75,4.13,1.08,2.0
Feb,4.89,5.72,8.31,0.0,3.51,3.19,0.95,3.63,0.0,3.0
Mar,0.0,0.0,0.0,0.57,0.0,11.64,1.06,0.0,0.46,0.0
Apr,0.84,0.98,0.0,0.1,1.52,0.0,1.22,0.0,1.8,7.0
May,1.2,2.65,0.0,3.3,5.72,7.35,3.79,5.71,14.1,5.0
Jun,27.41,32.39,15.59,31.8,40.55,15.57,34.16,40.61,29.4,23.5
Jul,148.48,166.81,107.8,160.1,154.6,123.57,145.75,144.01,135.65,231.5
Aug,227.2,238.6,112.17,153.25,159.85,133.43,158.88,166.56,142.02,134.8
Sep,223.36,184.33,53.21,135.36,86.99,61.72,78.25,73.72,75.95,160.3
Oct,14.94,19.34,16.44,0.0,16.37,0.0,0.0,14.77,20.77,0.0
Nov,0.19,5.54,0.0,12.77,10.73,14.7,19.26,12.01,1.98,0.0
Dec,0.38,7.45,0.0,6.65,2.66,12.64,11.34,10.45,0.0,0.0
